name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Séamus Coleman,Coleman,DEF,Everton,221,2024-12-22T14:00:00Z,Manchester City,0.2,43,False,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.0,3467.0,3.0,4.0
Fabian Schär,Schär,DEF,Newcastle United,415,2024-12-21T15:00:00Z,Aston Villa,4.2,54,True,8,8,0,0,3,0,99,82,1,2,6,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,29,23,10,8,5.0,4.0,32.0,26.0,3.0,1.0,15.0,8.0,805679.0,192914.0,88.0,90.0
Nicolas Jackson,N.Jackson,FWD,Chelsea,180,2024-12-22T14:00:00Z,Fulham,3.8,83,True,13,13,0,0,0,3,11,41,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,16,8,12,2.0,5.0,6.0,13.0,2.0,4.0,12.0,33.0,1334008.0,3065989.0,20.0,58.0
Joe White,White,MID,Newcastle United,419,2024-12-21T15:00:00Z,Aston Villa,0.0,45,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8047.0,16341.0,0.0,0.0
Jamie Vardy,Vardy,FWD,Leicester City,306,2024-12-22T14:00:00Z,Liverpool,4.8,56,False,4,4,0,1,0,3,31,88,1,0,7,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,10,23,3,4,4.0,6.0,9.0,23.0,4.0,4.0,29.0,34.0,707139.0,916260.0,65.0,74.0
Miguel Almirón Rejala,Almirón,MID,Newcastle United,391,2024-12-21T15:00:00Z,Aston Villa,0.4,55,True,8,8,1,0,1,0,67,6,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,10,8,4.0,0.0,13.0,0.0,13.0,0.0,16.0,1.0,919297.0,41909.0,52.0,8.0
James Garner,Garner,MID,Everton,223,2024-12-22T14:00:00Z,Manchester City,0.0,49,False,6,6,0,0,0,0,27,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,6,2.0,0.0,10.0,0.0,9.0,0.0,1.0,0.0,6732.0,1530.0,51.0,0.0
Marcus Tavernier,Tavernier,MID,Bournemouth,83,2024-12-22T14:00:00Z,Crystal Palace,2.6,55,True,13,13,0,1,0,0,9,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,8,12,1.0,3.0,4.0,8.0,7.0,15.0,4.0,12.0,47420.0,36765.0,33.0,41.0
Lewis Dobbin,Dobbin,MID,Aston Villa,37,2024-12-21T12:30:00Z,Newcastle United,0.0,50,False,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21518.0,210.0,0.0,0.0
Viljami Sinisalo,Sinisalo,GK,Aston Villa,55,2024-12-21T12:30:00Z,Newcastle United,0.0,40,False,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,91.0,0.0,0.0
Omari Kellyman,Kellyman,MID,Chelsea,173,2024-12-22T14:00:00Z,Fulham,0.0,44,True,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4826.0,2836.0,0.0,0.0
Daniel Castelo Podence,Podence,MID,Wolverhampton Wanderers,562,2024-12-22T14:00:00Z,Manchester United,0.0,55,True,3,3,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1.0,0.0,2.0,0.0,4.0,0.0,8.0,0.0,35926.0,2424.0,22.0,0.0
Martial Godo,Godo,MID,Fulham,605,2024-12-22T14:00:00Z,Chelsea,0.2,45,False,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1525.0,3681.0,1.0,3.0
Harrison Reed,Reed,MID,Fulham,254,2024-12-22T14:00:00Z,Chelsea,0.0,47,False,7,7,0,0,0,0,18,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,7,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,52535.0,3144.0,44.0,0.0
Guido Rodríguez,G.Rodríguez,MID,West Ham,588,2024-12-21T15:00:00Z,Brighton & Hove Albion,0.4,48,True,5,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7754.0,7813.0,2.0,1.0
Will Alves,Alves,MID,Leicester City,606,2024-12-22T14:00:00Z,Liverpool,0.0,45,False,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10052.0,10006.0,0.0,0.0
Carlos Baleba,Baleba,MID,Brighton & Hove Albion,115,2024-12-21T15:00:00Z,Brentford,2.6,50,True,3,3,0,0,0,2,45,86,1,0,2,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,15,4,2,4.0,4.0,15.0,19.0,18.0,14.0,5.0,3.0,11719.0,21371.0,78.0,75.0
James Hill,Hill,DEF,Bournemouth,68,2024-12-22T14:00:00Z,Crystal Palace,0.4,39,True,13,13,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14784.0,42828.0,0.0,1.0
David Datro Fofana,D.D.Fofana,FWD,Chelsea,164,2024-12-22T14:00:00Z,Fulham,0.0,54,True,13,13,0,0,3,0,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,10,12,3.0,0.0,15.0,0.0,2.0,0.0,10.0,0.0,3151.0,6843.0,8.0,0.0
Ryan Fraser,Fraser,MID,Southampton,397,2024-12-22T14:00:00Z,West Ham United,0.6,48,True,2,2,0,0,0,0,2,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2818.0,2825.0,17.0,16.0
Ângelo Gabriel Borges Damaceno,Ângelo,MID,Chelsea,151,2024-12-22T14:00:00Z,Fulham,0.0,45,True,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153.0,14628.0,0.0,0.0
Nathan Patterson,Patterson,DEF,Everton,234,2024-12-22T14:00:00Z,Manchester City,0.2,44,False,6,6,0,0,0,0,24,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,6,1.0,1.0,6.0,2.0,5.0,4.0,0.0,0.0,189090.0,1831.0,50.0,4.0
Robin Olsen,Olsen,GK,Aston Villa,51,2024-12-21T12:30:00Z,Newcastle United,0.2,45,False,9,9,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,10,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,94912.0,13058.0,13.0,2.0
Mathias Jensen,Jensen,MID,Brentford,95,2024-12-21T15:00:00Z,Brighton & Hove Albion,0.2,53,False,6,6,1,0,0,0,31,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,6,4,2.0,0.0,11.0,0.0,5.0,0.0,2.0,0.0,163797.0,7014.0,51.0,2.0
Bart Verbruggen,Verbruggen,GK,Brighton & Hove Albion,146,2024-12-21T15:00:00Z,Brentford,1.6,45,True,3,3,0,0,0,0,27,8,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,7,4,2,1.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,144223.0,337470.0,60.0,90.0
Dango Ouattara,O.Dango,MID,Bournemouth,74,2024-12-22T14:00:00Z,Crystal Palace,4.4,50,True,13,13,0,2,0,3,25,84,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,25,8,12,3.0,9.0,12.0,31.0,10.0,25.0,10.0,32.0,3053.0,3803.0,49.0,57.0
Emmanuel Dennis,Dennis,FWD,Nott'm Forest,430,2024-12-21T15:00:00Z,Brentford,0.0,49,False,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21981.0,29964.0,0.0,0.0
Yehor Yarmoliuk,Yarmoliuk,MID,Brentford,111,2024-12-21T15:00:00Z,Brighton & Hove Albion,1.4,44,False,6,6,0,0,0,0,12,68,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,4,2.0,2.0,10.0,11.0,9.0,8.0,3.0,3.0,366237.0,369118.0,49.0,55.0
Julián Álvarez,J.Alvarez,FWD,Manchester City,352,2024-12-21T12:30:00Z,Everton,0.0,70,True,4,4,0,0,2,0,46,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,4,6.0,0.0,14.0,0.0,22.0,0.0,20.0,0.0,1332605.0,10340.0,52.0,0.0
Tyler Dibling,Dibling,MID,Southampton,608,2024-12-22T14:00:00Z,West Ham United,1.2,45,True,2,2,0,0,0,0,5,25,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,3.0,2.0,8.0,6.0,15.0,12.0,9.0,5.0,252454.0,247218.0,63.0,58.0
Paul Onuachu,Onuachu,FWD,Southampton,470,2024-12-22T14:00:00Z,West Ham United,0.2,49,True,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20343.0,19874.0,0.0,0.0
Bobby Clark,Clark,MID,Liverpool,315,2024-12-22T16:30:00Z,Leicester City,0.0,45,True,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.0,1651.0,0.0,0.0
Kieran Tierney,Tierney,DEF,Arsenal,21,2024-12-21T17:30:00Z,Ipswich Town,0.0,43,True,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.0,3141.0,0.0,0.0
Orel Mangala,Mangala,MID,Everton,651,2024-12-22T14:00:00Z,Manchester City,3.0,50,False,6,6,0,0,0,0,18,48,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,17,2,6,1.0,3.0,4.0,15.0,2.0,8.0,2.0,8.0,2440.0,1627.0,34.0,71.0
Darwin Núñez Ribeiro,Darwin,FWD,Liverpool,316,2024-12-22T16:30:00Z,Leicester City,1.6,71,True,11,11,1,1,0,0,15,28,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,7,8,10,4.0,2.0,5.0,7.0,11.0,6.0,28.0,8.0,963138.0,246290.0,45.0,35.0
Josh Bowler,Bowler,MID,Nott'm Forest,426,2024-12-21T15:00:00Z,Brentford,0.0,45,False,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,2347.0,0.0,0.0
Sugawara Yukinari,Sugawara,DEF,Southampton,474,2024-12-22T14:00:00Z,West Ham United,1.6,44,True,2,2,0,0,0,0,6,29,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,1,2.0,1.0,6.0,4.0,9.0,5.0,2.0,3.0,21749.0,21532.0,38.0,33.0
Aaron Wan-Bissaka,Wan-Bissaka,DEF,West Ham,388,2024-12-21T15:00:00Z,Brighton & Hove Albion,3.2,46,True,5,5,0,1,0,0,62,56,1,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,5,6,2.0,4.0,16.0,19.0,4.0,17.0,3.0,3.0,444954.0,622044.0,73.0,90.0
Bobby De Cordova-Reid,De Cordova-Reid,MID,Leicester City,290,2024-12-22T14:00:00Z,Liverpool,3.0,52,False,4,4,0,1,0,2,48,54,0,0,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,13,17,1,4,3.0,2.0,13.0,9.0,6.0,1.0,12.0,6.0,11173.0,7347.0,43.0,22.0
Manuel Ugarte,Ugarte,MID,Manchester United,652,2024-12-22T14:00:00Z,Wolverhampton Wanderers,1.2,49,False,6,6,0,0,0,0,10,59,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,1,4,3.0,3.0,12.0,14.0,12.0,14.0,3.0,3.0,10515.0,10384.0,67.0,75.0
Nathan Broadhead,Broadhead,MID,Ipswich,262,2024-12-21T15:00:00Z,Newcastle United,0.6,49,True,3,3,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1276.0,1041.0,5.0,9.0
Matheus Luiz Nunes,Matheus N.,MID,Manchester City,356,2024-12-21T12:30:00Z,Everton,2.0,49,True,4,4,0,1,0,2,17,58,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,12,10,4,2.0,3.0,5.0,12.0,7.0,18.0,11.0,4.0,14879.0,21247.0,37.0,46.0
Jake O'Brien,O'Brien,DEF,Everton,582,2024-12-22T14:00:00Z,Manchester City,0.2,46,False,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8690.0,16628.0,1.0,2.0
Cameron Peupion,Peupion,MID,Brighton & Hove Albion,140,2024-12-21T15:00:00Z,Brentford,0.0,44,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3371.0,6788.0,0.0,0.0
Felipe Rodrigues da Silva,Morato,DEF,Nott'm Forest,653,2024-12-21T15:00:00Z,Brentford,2.0,45,False,12,12,0,0,0,0,26,39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,5,11,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,3935.0,3719.0,64.0,43.0
Kosta Nedeljković,Nedeljkovic,DEF,Aston Villa,50,2024-12-21T12:30:00Z,Newcastle United,0.0,39,False,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102353.0,100878.0,0.0,0.0
Jay Stansfield,Stansfield,FWD,Fulham,256,2024-12-22T14:00:00Z,Chelsea,0.0,50,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35075.0,4417.0,0.0,0.0
Nikola Milenković,Milenković,DEF,Nott'm Forest,573,2024-12-21T15:00:00Z,Brentford,5.6,46,False,12,12,0,0,0,1,43,72,1,1,1,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,11,27,5,11,4.0,5.0,25.0,31.0,0.0,0.0,18.0,22.0,247452.0,188335.0,90.0,90.0
Sepp van den Berg,Van den Berg,DEF,Brentford,338,2024-12-21T15:00:00Z,Brighton & Hove Albion,0.8,41,False,6,6,0,0,0,0,2,7,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,4,0.0,2.0,3.0,18.0,1.0,2.0,0.0,2.0,85861.0,391593.0,14.0,68.0
Kevin Mbabu,Mbabu,DEF,Fulham,250,2024-12-22T14:00:00Z,Chelsea,0.0,40,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20780.0,19393.0,0.0,0.0
Malang Sarr,M.Sarr,DEF,Chelsea,176,2024-12-22T14:00:00Z,Fulham,0.0,45,True,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5397.0,278.0,0.0,0.0
Jarrad Branthwaite,Branthwaite,DEF,Everton,219,2024-12-22T14:00:00Z,Manchester City,5.0,48,False,6,6,0,0,0,1,44,92,0,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,2,6,1.0,2.0,11.0,15.0,0.0,1.0,0.0,0.0,175064.0,96434.0,54.0,90.0
Ferdi Kadioglu,F.Kadıoğlu,DEF,Brighton & Hove Albion,628,2024-12-21T15:00:00Z,Brentford,0.0,45,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29652.0,27889.0,0.0,0.0
Mats Wieffer,Wieffer,MID,Brighton & Hove Albion,149,2024-12-21T15:00:00Z,Brentford,3.0,47,True,3,3,0,1,0,3,11,74,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,18,0,2,3.0,3.0,14.0,17.0,5.0,6.0,6.0,6.0,7109.0,7173.0,41.0,46.0
Kyle Walker,Walker,DEF,Manchester City,363,2024-12-21T12:30:00Z,Everton,0.8,52,True,4,4,0,0,0,0,60,11,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,3,10,4,2.0,1.0,9.0,10.0,8.0,3.0,1.0,0.0,963283.0,380971.0,57.0,68.0
Shea Charles,Charles,MID,Southampton,458,2024-12-22T14:00:00Z,West Ham United,0.0,45,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218.0,3183.0,0.0,0.0
Samuel Edozie,Edozie,MID,Southampton,459,2024-12-22T14:00:00Z,West Ham United,0.0,49,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1169.0,0.0,0.0
Robert Sánchez,Sánchez,GK,Chelsea,185,2024-12-22T14:00:00Z,Fulham,3.8,48,True,13,13,0,0,1,2,65,50,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,8,11,13,15,8,12,1.0,2.0,13.0,16.0,0.0,0.0,0.0,0.0,1072242.0,1410655.0,68.0,68.0
Sergio Reguilón,Reguilón,DEF,Spurs,496,2024-12-22T16:30:00Z,Liverpool,0.0,42,True,4,4,1,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,3,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,59876.0,18729.0,17.0,0.0
Asmir Begovic,Begovic,GK,Everton,624,2024-12-22T14:00:00Z,Manchester City,0.0,40,False,6,6,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,6,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,130814.0,27872.0,18.0,0.0
Conor Townsend,Townsend,DEF,Ipswich,583,2024-12-21T15:00:00Z,Newcastle United,0.0,40,True,3,3,0,0,3,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,3,3.0,0.0,8.0,0.0,17.0,0.0,2.0,0.0,25255.0,42229.0,22.0,0.0
Ricardo Barbosa Pereira,Ricardo,DEF,Leicester City,302,2024-12-22T14:00:00Z,Liverpool,0.0,41,False,4,4,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,6074.0,9746.0,22.0,0.0
Massimo Luongo,Luongo,MID,Ipswich,277,2024-12-21T15:00:00Z,Newcastle United,0.0,44,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31400.0,31543.0,0.0,0.0
Harvey Elliott,Elliott,MID,Liverpool,319,2024-12-22T16:30:00Z,Leicester City,0.6,52,True,11,11,0,0,0,0,18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,10,1.0,1.0,3.0,2.0,7.0,7.0,3.0,1.0,37065.0,23946.0,24.0,4.0
Garang Kuol,Kuol,MID,Newcastle United,406,2024-12-21T15:00:00Z,Aston Villa,0.0,44,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,5109.0,0.0,0.0
Rúben Gato Alves Dias,Rúben,DEF,Manchester City,361,2024-12-21T12:30:00Z,Everton,1.8,54,True,4,4,0,0,0,0,62,47,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,10,4,2.0,2.0,12.0,16.0,2.0,2.0,4.0,3.0,657634.0,322299.0,50.0,68.0
Romelu Lukaku Bolingoli,Lukaku,FWD,Chelsea,175,2024-12-22T14:00:00Z,Fulham,0.0,63,True,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27344.0,21605.0,0.0,0.0
Ben Chilwell,Chilwell,DEF,Chelsea,160,2024-12-22T14:00:00Z,Fulham,0.0,47,True,13,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,12,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,496664.0,56160.0,4.0,0.0
George Hirst,Hirst,FWD,Ipswich,272,2024-12-21T15:00:00Z,Newcastle United,0.0,54,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.0,3230.0,0.0,0.0
Daniel Jebbison,Jebbison,FWD,Bournemouth,69,2024-12-22T14:00:00Z,Crystal Palace,0.0,45,True,13,13,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30409.0,116265.0,6.0,0.0
Tyrick Mitchell,Mitchell,DEF,Crystal Palace,210,2024-12-21T17:30:00Z,Bournemouth,4.4,48,False,8,8,0,2,2,2,73,81,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,7,8,2.0,5.0,15.0,25.0,8.0,22.0,2.0,3.0,287270.0,158504.0,59.0,89.0
Myles Peart-Harris,Peart-Harris,MID,Brentford,103,2024-12-21T15:00:00Z,Brighton & Hove Albion,0.0,45,False,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,1885.0,2.0,0.0
Mahmoud Dahoud,Dahoud,MID,Brighton & Hove Albion,119,2024-12-21T15:00:00Z,Brentford,0.0,49,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117.0,1212.0,0.0,0.0
Jonathan Panzo,Panzo,DEF,Nott'm Forest,441,2024-12-21T15:00:00Z,Brentford,0.0,40,False,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.0,104.0,0.0,0.0
Nico O'Reilly,O’Reilly,MID,Manchester City,607,2024-12-21T12:30:00Z,Everton,0.0,49,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,1708.0,0.0,0.0
Aaron Ramsdale,Ramsdale,GK,Southampton,14,2024-12-22T14:00:00Z,West Ham United,2.0,44,True,2,2,0,0,0,3,6,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,12,0,1,1.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,162645.0,157160.0,18.0,22.0
Moussa Diaby,Diaby,MID,Aston Villa,34,2024-12-21T12:30:00Z,Newcastle United,0.0,65,False,9,9,0,0,0,0,28,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,10,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,477829.0,1733.0,49.0,0.0
Micky van de Ven,Van de Ven,DEF,Spurs,506,2024-12-22T16:30:00Z,Liverpool,0.2,45,True,4,4,0,0,0,0,31,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,297458.0,417323.0,49.0,19.0
Igor Thiago Nascimento Rodrigues,Thiago,FWD,Brentford,107,2024-12-21T15:00:00Z,Brighton & Hove Albion,0.8,59,False,6,6,0,0,0,0,3,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1.0,1.0,2.0,1.0,6.0,4.0,1.0,1.0,3107.0,3205.0,22.0,23.0
Kaden Rodney,Rodney,MID,Crystal Palace,647,2024-12-21T17:30:00Z,Bournemouth,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,2578.0,0.0,0.0
