name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Séamus Coleman,Coleman,DEF,Everton,221,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.0,43,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465.0,3464.0,0.0,0.0
Fabian Schär,Schär,DEF,Newcastle United,415,2024-11-30T15:00:00Z,Liverpool,2.0,54,True,7,7,0,0,0,0,41,61,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,1,8,2.0,3.0,16.0,25.0,3.0,2.0,5.0,3.0,727889.0,144450.0,72.0,90.0
Nicolas Jackson,N.Jackson,FWD,Chelsea,180,2024-12-01T13:30:00Z,Southampton,6.0,80,False,11,11,0,1,1,4,26,124,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,6,27,2,10,8.0,8.0,29.0,27.0,17.0,14.0,35.0,38.0,1932832.0,1955895.0,83.0,84.0
Joe White,White,MID,Newcastle United,419,2024-11-30T15:00:00Z,Liverpool,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.0,17929.0,0.0,0.0
Jamie Vardy,Vardy,FWD,Leicester City,306,2024-11-30T15:00:00Z,West Ham United,4.0,56,True,1,1,0,2,0,0,15,55,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,1,4.0,3.0,17.0,11.0,14.0,11.0,13.0,7.0,1020947.0,990074.0,64.0,59.0
Miguel Almirón Rejala,Almirón,MID,Newcastle United,391,2024-11-30T15:00:00Z,Liverpool,0.4,55,True,7,7,0,0,0,0,22,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,8,2.0,0.0,2.0,0.0,2.0,0.0,13.0,1.0,889799.0,44052.0,57.0,3.0
James Garner,Garner,MID,Everton,223,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.0,49,True,3,3,0,0,0,0,32,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,2,2.0,0.0,7.0,0.0,12.0,0.0,5.0,0.0,5537.0,1657.0,54.0,0.0
Marcus Tavernier,Tavernier,MID,Bournemouth,83,2024-11-30T15:00:00Z,Tottenham Hotspur,2.6,55,True,7,7,0,1,0,0,11,56,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,7,4.0,4.0,17.0,16.0,22.0,21.0,4.0,4.0,37610.0,37480.0,64.0,71.0
Lewis Dobbin,Dobbin,MID,Aston Villa,37,2024-12-01T13:30:00Z,Brentford,0.0,50,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24386.0,220.0,0.0,0.0
Viljami Sinisalo,Sinisalo,GK,Aston Villa,55,2024-12-01T13:30:00Z,Brentford,0.0,40,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,93.0,0.0,0.0
Omari Kellyman,Kellyman,MID,Chelsea,173,2024-12-01T13:30:00Z,Southampton,0.0,44,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.0,3145.0,0.0,0.0
Daniel Castelo Podence,Podence,MID,Wolverhampton Wanderers,562,2024-11-30T15:00:00Z,Everton,0.0,55,False,8,8,0,0,0,0,19,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,11,8,2.0,0.0,8.0,0.0,7.0,0.0,9.0,0.0,35086.0,2529.0,28.0,0.0
Martial Godo,Godo,MID,Fulham,605,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.0,45,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,3799.0,0.0,0.0
Harrison Reed,Reed,MID,Fulham,254,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.4,48,True,8,8,0,0,0,0,15,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,11,8,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,53129.0,3774.0,66.0,1.0
Guido Rodríguez,G.Rodríguez,MID,West Ham,588,2024-11-30T17:30:00Z,Arsenal,1.4,49,True,7,7,0,0,0,0,13,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,1,5,2.0,2.0,7.0,8.0,9.0,4.0,4.0,3.0,8064.0,8178.0,28.0,35.0
Will Alves,Alves,MID,Leicester City,606,2024-11-30T15:00:00Z,West Ham United,0.0,45,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10646.0,10573.0,0.0,0.0
Carlos Baleba,Baleba,MID,Brighton & Hove Albion,115,2024-11-29T20:00:00Z,Fulham,0.4,50,False,8,8,0,0,0,0,24,10,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,8,2.0,1.0,7.0,4.0,5.0,4.0,8.0,1.0,13426.0,27669.0,61.0,28.0
James Hill,Hill,DEF,Bournemouth,68,2024-11-30T15:00:00Z,Tottenham Hotspur,0.0,40,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37254.0,37136.0,0.0,0.0
David Datro Fofana,D.D.Fofana,FWD,Chelsea,164,2024-12-01T13:30:00Z,Southampton,0.0,54,False,11,11,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,2.0,0.0,4.0,0.0,12.0,0.0,8.0,0.0,7608.0,7158.0,22.0,0.0
Ryan Fraser,Fraser,MID,Southampton,397,2024-11-29T20:00:00Z,Chelsea,0.6,48,True,4,4,0,0,0,0,3,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,4445.0,2871.0,4.0,24.0
Ângelo Gabriel Borges Damaceno,Ângelo,MID,Chelsea,151,2024-12-01T13:30:00Z,Southampton,0.0,45,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16615.0,16378.0,0.0,0.0
Nathan Patterson,Patterson,DEF,Everton,234,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.2,44,True,3,3,0,0,0,0,37,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,2,1.0,1.0,7.0,2.0,5.0,4.0,1.0,0.0,191238.0,1619.0,55.0,4.0
Robin Olsen,Olsen,GK,Aston Villa,51,2024-12-01T13:30:00Z,Brentford,0.2,45,True,2,2,0,0,0,0,8,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,8,1,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,94120.0,11313.0,11.0,11.0
Mathias Jensen,Jensen,MID,Brentford,95,2024-11-30T15:00:00Z,Aston Villa,1.6,53,False,10,10,0,0,0,0,28,39,0,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,9,3.0,1.0,8.0,5.0,16.0,5.0,4.0,4.0,148378.0,7655.0,60.0,55.0
Bart Verbruggen,Verbruggen,GK,Brighton & Hove Albion,146,2024-11-29T20:00:00Z,Fulham,2.6,45,False,8,8,0,0,0,0,13,64,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,20,2,13,2,8,1.0,4.0,13.0,38.0,0.0,0.0,0.0,0.0,107659.0,246534.0,30.0,90.0
Dango Ouattara,O.Dango,MID,Bournemouth,74,2024-11-30T15:00:00Z,Tottenham Hotspur,0.8,50,True,7,7,0,0,0,0,4,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,1.0,1.0,6.0,4.0,3.0,4.0,3.0,1.0,3011.0,2924.0,28.0,16.0
Emmanuel Dennis,Dennis,FWD,Nott'm Forest,430,2024-11-30T15:00:00Z,Ipswich,0.0,49,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31026.0,31340.0,0.0,0.0
Yehor Yarmoliuk,Yarmoliuk,MID,Brentford,111,2024-11-30T15:00:00Z,Aston Villa,0.8,44,False,10,10,0,0,0,0,3,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,340696.0,345483.0,7.0,9.0
Julián Álvarez,J.Alvarez,FWD,Manchester City,352,2024-12-01T16:00:00Z,Nottingham Forest,0.0,70,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10634.0,10595.0,0.0,0.0
Tyler Dibling,Dibling,MID,Southampton,608,2024-11-29T20:00:00Z,Chelsea,1.0,45,True,4,4,0,0,0,0,6,30,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,4,3.0,3.0,6.0,7.0,12.0,14.0,8.0,9.0,312825.0,306183.0,60.0,63.0
Paul Onuachu,Onuachu,FWD,Southampton,470,2024-11-29T20:00:00Z,Chelsea,0.6,49,True,4,4,0,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,4,2.0,0.0,4.0,1.0,2.0,0.0,13.0,1.0,12550.0,22734.0,36.0,17.0
Bobby Clark,Clark,MID,Liverpool,315,2024-12-01T16:00:00Z,Newcastle United,0.0,45,False,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,1794.0,0.0,0.0
Kieran Tierney,Tierney,DEF,Arsenal,21,2024-11-30T17:30:00Z,Manchester United,0.0,43,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43588.0,2386.0,0.0,0.0
Orel Mangala,Mangala,MID,Everton,651,2024-12-01T13:30:00Z,Wolverhampton Wanderers,1.6,50,True,3,3,0,0,0,0,24,35,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,2,1.0,1.0,4.0,5.0,2.0,6.0,2.0,4.0,2394.0,1340.0,48.0,53.0
Darwin Núñez Ribeiro,Darwin,FWD,Liverpool,316,2024-12-01T16:00:00Z,Newcastle United,3.2,71,False,13,13,1,0,3,1,97,75,0,1,2,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,24,15,14,14,8.0,5.0,29.0,14.0,7.0,10.0,42.0,26.0,772389.0,257063.0,40.0,63.0
Josh Bowler,Bowler,MID,Nott'm Forest,426,2024-11-30T15:00:00Z,Ipswich,0.0,45,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.0,2642.0,0.0,0.0
Sugawara Yukinari,Sugawara,DEF,Southampton,474,2024-11-29T20:00:00Z,Chelsea,1.6,45,True,4,4,0,1,0,0,4,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4,2.0,2.0,7.0,9.0,8.0,10.0,2.0,2.0,24254.0,24110.0,24.0,29.0
Aaron Wan-Bissaka,Wan-Bissaka,DEF,West Ham,388,2024-11-30T17:30:00Z,Arsenal,6.0,44,True,7,7,0,0,0,3,67,94,0,2,13,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,34,1,5,4.0,4.0,28.0,31.0,5.0,3.0,8.0,10.0,259112.0,186156.0,88.0,84.0
Bobby De Cordova-Reid,De Cordova-Reid,MID,Leicester City,290,2024-11-30T15:00:00Z,West Ham United,1.0,52,True,1,1,0,1,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6994.0,6863.0,4.0,5.0
Manuel Ugarte,Ugarte,MID,Manchester United,652,2024-12-01T13:30:00Z,Arsenal,1.2,49,False,8,8,0,0,0,0,6,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1,9,1.0,2.0,7.0,8.0,6.0,7.0,1.0,1.0,9835.0,10127.0,46.0,55.0
Nathan Broadhead,Broadhead,MID,Ipswich,262,2024-11-30T15:00:00Z,Nott'm Forest,0.2,49,False,5,5,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,998.0,1012.0,7.0,3.0
Matheus Luiz Nunes,Matheus N.,MID,Manchester City,356,2024-12-01T16:00:00Z,Nottingham Forest,2.0,49,True,3,3,0,0,0,0,8,27,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,5.0,4.0,11.0,9.0,25.0,22.0,11.0,9.0,34960.0,39812.0,64.0,60.0
Jake O'Brien,O'Brien,DEF,Everton,582,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.2,46,True,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9967.0,17138.0,1.0,2.0
Cameron Peupion,Peupion,MID,Brighton & Hove Albion,140,2024-11-29T20:00:00Z,Fulham,0.0,45,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.0,5655.0,0.0,0.0
Felipe Rodrigues da Silva,Morato,DEF,Nott'm Forest,653,2024-11-30T15:00:00Z,Ipswich,0.4,45,True,9,9,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2956.0,2783.0,9.0,4.0
Kosta Nedeljković,Nedeljkovic,DEF,Aston Villa,50,2024-12-01T13:30:00Z,Brentford,0.0,40,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120655.0,118062.0,0.0,0.0
Jay Stansfield,Stansfield,FWD,Fulham,256,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.0,50,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79988.0,4682.0,0.0,0.0
Nikola Milenković,Milenković,DEF,Nott'm Forest,573,2024-11-30T15:00:00Z,Ipswich,3.0,45,True,9,9,0,0,0,0,37,68,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,4,7,2.0,3.0,14.0,15.0,1.0,3.0,6.0,9.0,120612.0,117590.0,90.0,90.0
Sepp van den Berg,Van den Berg,DEF,Brentford,338,2024-11-30T15:00:00Z,Aston Villa,2.2,41,False,10,10,0,0,0,0,6,36,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,10,9,1.0,2.0,3.0,13.0,1.0,5.0,2.0,5.0,75920.0,350891.0,18.0,88.0
Kevin Mbabu,Mbabu,DEF,Fulham,250,2024-12-01T13:30:00Z,Brighton & Hove Albion,0.0,40,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20289.0,21569.0,0.0,0.0
Malang Sarr,M.Sarr,DEF,Chelsea,176,2024-12-01T13:30:00Z,Southampton,0.0,45,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833.0,286.0,0.0,0.0
Jarrad Branthwaite,Branthwaite,DEF,Everton,219,2024-12-01T13:30:00Z,Wolverhampton Wanderers,2.8,48,True,3,3,0,0,0,0,36,58,0,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,15,1,2,2.0,1.0,8.0,11.0,1.0,1.0,7.0,1.0,93857.0,85622.0,47.0,65.0
Ferdi Kadioglu,F.Kadıoğlu,DEF,Brighton & Hove Albion,628,2024-11-29T20:00:00Z,Fulham,2.4,45,False,8,8,0,0,0,0,6,18,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,8,1,8,2.0,2.0,12.0,14.0,5.0,5.0,5.0,6.0,36168.0,39099.0,31.0,23.0
Mats Wieffer,Wieffer,MID,Brighton & Hove Albion,149,2024-11-29T20:00:00Z,Fulham,0.6,48,False,8,8,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,8,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,7025.0,6969.0,14.0,14.0
Kyle Walker,Walker,DEF,Manchester City,363,2024-12-01T16:00:00Z,Nottingham Forest,0.4,52,True,3,3,0,0,0,0,3,20,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2.0,3.0,11.0,13.0,12.0,14.0,2.0,2.0,394992.0,383302.0,72.0,86.0
Shea Charles,Charles,MID,Southampton,458,2024-11-29T20:00:00Z,Chelsea,0.0,45,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,3587.0,0.0,0.0
Samuel Edozie,Edozie,MID,Southampton,459,2024-11-29T20:00:00Z,Chelsea,0.0,49,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,1233.0,0.0,0.0
Robert Sánchez,Sánchez,GK,Chelsea,185,2024-12-01T13:30:00Z,Southampton,2.8,47,False,11,11,0,0,2,0,68,54,0,1,4,3,0,0,0,0,0,0,1,0,0,0,1,1,10,9,16,15,10,10,2.0,2.0,23.0,17.0,0.0,0.0,0.0,0.0,1302099.0,1250540.0,72.0,90.0
Sergio Reguilón,Reguilón,DEF,Spurs,496,2024-12-01T13:30:00Z,Fulham,0.0,42,True,7,7,0,0,3,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,9,8,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,94750.0,19026.0,18.0,0.0
Asmir Begovic,Begovic,GK,Everton,624,2024-12-01T13:30:00Z,Wolverhampton Wanderers,0.0,40,True,3,3,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,114513.0,27842.0,18.0,0.0
Conor Townsend,Townsend,DEF,Ipswich,583,2024-11-30T15:00:00Z,Nott'm Forest,0.2,40,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43443.0,43808.0,0.0,0.0
Ricardo Barbosa Pereira,Ricardo,DEF,Leicester City,302,2024-11-30T15:00:00Z,West Ham United,0.4,42,True,1,1,0,0,0,0,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,12135.0,11994.0,29.0,22.0
Massimo Luongo,Luongo,MID,Ipswich,277,2024-11-30T15:00:00Z,Nott'm Forest,0.2,45,False,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34405.0,35128.0,0.0,0.0
Harvey Elliott,Elliott,MID,Liverpool,319,2024-12-01T16:00:00Z,Newcastle United,0.2,52,False,13,13,0,0,0,0,24,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,14,14,2.0,0.0,6.0,0.0,10.0,0.0,6.0,0.0,42901.0,24159.0,31.0,0.0
Garang Kuol,Kuol,MID,Newcastle United,406,2024-11-30T15:00:00Z,Liverpool,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,4993.0,0.0,0.0
Rúben Gato Alves Dias,Rúben,DEF,Manchester City,361,2024-12-01T16:00:00Z,Nottingham Forest,1.6,54,True,3,3,0,0,0,0,7,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2.0,1.0,9.0,7.0,6.0,3.0,2.0,1.0,361092.0,348361.0,36.0,25.0
Romelu Lukaku Bolingoli,Lukaku,FWD,Chelsea,175,2024-12-01T13:30:00Z,Southampton,0.0,63,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22255.0,22152.0,0.0,0.0
Ben Chilwell,Chilwell,DEF,Chelsea,160,2024-12-01T13:30:00Z,Southampton,0.0,47,False,11,11,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,10,1.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,169982.0,55447.0,35.0,0.0
George Hirst,Hirst,FWD,Ipswich,272,2024-11-30T15:00:00Z,Nott'm Forest,2.4,54,False,5,5,0,0,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,6,1.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,4518.0,5558.0,11.0,11.0
Daniel Jebbison,Jebbison,FWD,Bournemouth,69,2024-11-30T15:00:00Z,Tottenham Hotspur,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153724.0,147825.0,0.0,0.0
Tyrick Mitchell,Mitchell,DEF,Crystal Palace,210,2024-11-30T15:00:00Z,Ipswich Town,1.8,49,False,6,6,0,0,0,0,7,19,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,1,4,2.0,2.0,9.0,8.0,12.0,12.0,3.0,4.0,171248.0,172791.0,90.0,90.0
Myles Peart-Harris,Peart-Harris,MID,Brentford,103,2024-11-30T15:00:00Z,Aston Villa,0.0,45,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,2102.0,0.0,0.0
Mahmoud Dahoud,Dahoud,MID,Brighton & Hove Albion,119,2024-11-29T20:00:00Z,Fulham,0.0,49,False,8,8,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,2.0,0.0,5.0,0.0,14.0,0.0,1.0,0.0,5870.0,1266.0,23.0,0.0
Jonathan Panzo,Panzo,DEF,Nott'm Forest,441,2024-11-30T15:00:00Z,Ipswich,0.0,40,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0
Nico O'Reilly,O’Reilly,MID,Manchester City,607,2024-12-01T16:00:00Z,Nottingham Forest,0.0,49,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,1667.0,0.0,0.0
Aaron Ramsdale,Ramsdale,GK,Southampton,14,2024-11-29T20:00:00Z,Chelsea,2.6,44,True,4,4,0,0,0,2,48,50,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6,9,11,11,10,4,1.0,1.0,11.0,13.0,0.0,0.0,0.0,0.0,829296.0,219448.0,47.0,47.0
Moussa Diaby,Diaby,MID,Aston Villa,34,2024-12-01T13:30:00Z,Brentford,0.0,65,True,2,2,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,1.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,583617.0,1778.0,22.0,0.0
Micky van de Ven,Van de Ven,DEF,Spurs,506,2024-12-01T13:30:00Z,Fulham,0.2,46,True,7,7,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,8,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,449296.0,706308.0,27.0,4.0
Igor Thiago Nascimento Rodrigues,Thiago,FWD,Brentford,107,2024-11-30T15:00:00Z,Aston Villa,0.4,59,False,10,10,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,2142.0,2178.0,8.0,9.0
