name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Séamus Coleman,Coleman,DEF,Everton,221,2024-11-02T15:00:00Z,West Ham United,0.0,43,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,3307.0,0.0,0.0
Fabian Schär,Schär,DEF,Newcastle United,415,2024-11-02T12:30:00Z,Nottingham Forest,2.6,54,False,5,5,0,0,0,0,10,60,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,14,1,5,2.0,2.0,15.0,15.0,4.0,4.0,5.0,5.0,111101.0,111607.0,90.0,90.0
Nicolas Jackson,N.Jackson,FWD,Chelsea,180,2024-11-03T16:30:00Z,Arsenal,4.6,79,True,8,8,0,0,0,4,21,101,0,0,8,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,7,22,2,6,4.0,6.0,9.0,23.0,5.0,13.0,23.0,26.0,944524.0,1854986.0,66.0,84.0
Joe White,White,MID,Newcastle United,419,2024-11-02T12:30:00Z,Nottingham Forest,0.0,45,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20625.0,20068.0,0.0,0.0
Jamie Vardy,Vardy,FWD,Leicester City,306,2024-11-02T15:00:00Z,Manchester United,4.4,57,False,7,7,0,1,2,3,58,99,0,1,5,8,1,2,0,0,0,0,0,0,0,0,0,1,0,0,15,25,5,8,4.0,6.0,13.0,22.0,12.0,15.0,13.0,23.0,754196.0,1211401.0,56.0,86.0
Miguel Almirón Rejala,Almirón,MID,Newcastle United,391,2024-11-02T12:30:00Z,Nottingham Forest,0.8,56,False,5,5,0,0,0,0,2,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1.0,1.0,1.0,1.0,4.0,4.0,6.0,8.0,46236.0,45689.0,20.0,24.0
James Garner,Garner,MID,Everton,223,2024-11-02T15:00:00Z,West Ham United,0.8,50,False,8,8,0,0,0,0,3,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1933.0,1945.0,19.0,22.0
Marcus Tavernier,Tavernier,MID,Bournemouth,83,2024-11-02T15:00:00Z,Brentford,2.8,55,False,10,10,1,1,0,0,30,40,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,12,4,9,2.0,4.0,7.0,12.0,9.0,23.0,7.0,9.0,23934.0,40656.0,40.0,67.0
Lewis Dobbin,Dobbin,MID,Aston Villa,37,2024-11-03T14:00:00Z,Liverpool,0.0,50,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24180.0,230.0,0.0,0.0
Viljami Sinisalo,Sinisalo,GK,Aston Villa,55,2024-11-03T14:00:00Z,Liverpool,0.0,40,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915.0,99.0,0.0,0.0
Omari Kellyman,Kellyman,MID,Chelsea,173,2024-11-03T16:30:00Z,Arsenal,0.0,44,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4873.0,3338.0,0.0,0.0
Daniel Castelo Podence,Podence,MID,Wolverhampton Wanderers,562,2024-11-02T17:30:00Z,Southampton,0.0,55,True,2,2,0,0,3,0,44,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,12,2,3.0,0.0,11.0,0.0,14.0,0.0,8.0,0.0,42981.0,2723.0,48.0,0.0
Martial Godo,Godo,MID,Fulham,605,2024-11-04T20:00:00Z,Crystal Palace,0.0,45,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,3860.0,0.0,0.0
Harrison Reed,Reed,MID,Fulham,254,2024-11-04T20:00:00Z,Crystal Palace,0.2,48,False,7,7,0,0,0,0,41,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,7,5,3.0,0.0,8.0,0.0,12.0,0.0,5.0,1.0,60459.0,3970.0,72.0,3.0
Guido Rodríguez,G.Rodríguez,MID,West Ham,588,2024-11-02T15:00:00Z,Nott'm Forest,1.6,49,False,7,7,0,0,0,0,10,58,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,7,1.0,2.0,11.0,14.0,3.0,2.0,0.0,0.0,8335.0,8283.0,59.0,69.0
Will Alves,Alves,MID,Leicester City,606,2024-11-02T15:00:00Z,Manchester United,0.0,45,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11064.0,11040.0,0.0,0.0
Carlos Baleba,Baleba,MID,Brighton & Hove Albion,115,2024-11-02T15:00:00Z,Manchester City,4.0,50,True,7,7,0,0,0,0,34,64,0,2,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,1,8,2.0,3.0,13.0,14.0,8.0,12.0,3.0,6.0,11685.0,29487.0,72.0,57.0
James Hill,Hill,DEF,Bournemouth,68,2024-11-02T15:00:00Z,Brentford,0.0,40,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17019.0,38543.0,0.0,0.0
David Datro Fofana,D.D.Fofana,FWD,Chelsea,164,2024-11-03T16:30:00Z,Arsenal,0.0,54,True,8,8,0,0,0,0,-3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7769.0,7705.0,22.0,0.0
Ryan Fraser,Fraser,MID,Southampton,397,2024-11-02T15:00:00Z,Wolverhampton Wanderers,-0.2,48,False,3,3,0,0,0,0,6,-9,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,8,3,1.0,0.0,2.0,0.0,6.0,2.0,1.0,1.0,4475.0,3206.0,7.0,4.0
Ângelo Gabriel Borges Damaceno,Ângelo,MID,Chelsea,151,2024-11-03T16:30:00Z,Arsenal,0.0,45,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503.0,18346.0,0.0,0.0
Nathan Patterson,Patterson,DEF,Everton,234,2024-11-02T15:00:00Z,West Ham United,0.0,44,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,1315.0,0.0,0.0
Robin Olsen,Olsen,GK,Aston Villa,51,2024-11-03T14:00:00Z,Liverpool,0.0,45,False,6,6,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,6,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,95511.0,11013.0,18.0,0.0
Mathias Jensen,Jensen,MID,Brentford,95,2024-11-04T20:00:00Z,Bournemouth,0.4,53,True,7,7,0,0,5,0,75,9,2,0,3,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,22,2,9,7,4.0,1.0,22.0,1.0,16.0,4.0,7.0,0.0,117105.0,7276.0,59.0,7.0
Bart Verbruggen,Verbruggen,GK,Brighton & Hove Albion,146,2024-11-02T15:00:00Z,Manchester City,3.0,45,True,7,7,0,0,0,2,12,76,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,4,22,3,18,1,8,1.0,4.0,12.0,39.0,0.0,0.0,0.0,0.0,109407.0,202798.0,30.0,90.0
Dango Ouattara,O.Dango,MID,Bournemouth,74,2024-11-02T15:00:00Z,Brentford,2.8,50,False,10,10,0,0,0,0,11,33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,3,9,2.0,3.0,6.0,9.0,4.0,7.0,11.0,11.0,2507.0,3320.0,39.0,50.0
Emmanuel Dennis,Dennis,FWD,Nott'm Forest,430,2024-11-02T15:00:00Z,West Ham,0.0,49,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21718.0,32916.0,0.0,0.0
Yehor Yarmoliuk,Yarmoliuk,MID,Brentford,111,2024-11-04T20:00:00Z,Bournemouth,0.6,44,True,7,7,0,0,0,0,2,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,289371.0,303219.0,12.0,8.0
Julián Álvarez,J.Alvarez,FWD,Manchester City,352,2024-11-02T15:00:00Z,Brighton & Hove Albion,0.0,70,False,10,10,0,0,3,0,66,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,11,3.0,0.0,14.0,0.0,5.0,0.0,14.0,0.0,1171934.0,10932.0,45.0,0.0
Tyler Dibling,Dibling,MID,Southampton,608,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.8,46,False,3,3,0,0,0,0,2,14,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,2.0,2.0,5.0,6.0,10.0,8.0,7.0,7.0,322531.0,335962.0,64.0,61.0
Paul Onuachu,Onuachu,FWD,Southampton,470,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.6,49,False,3,3,0,0,0,0,4,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,3,1.0,1.0,1.0,1.0,2.0,2.0,11.0,7.0,9816.0,17978.0,41.0,10.0
Bobby Clark,Clark,MID,Liverpool,315,2024-11-02T15:00:00Z,Aston Villa,0.0,45,True,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,2020.0,0.0,0.0
Kieran Tierney,Tierney,DEF,Arsenal,21,2024-11-02T12:30:00Z,Chelsea,0.0,43,False,7,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38777.0,2447.0,6.0,0.0
Orel Mangala,Mangala,MID,Everton,651,2024-11-02T15:00:00Z,West Ham United,1.4,50,False,8,8,0,0,0,0,7,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,6,1.0,1.0,7.0,5.0,3.0,4.0,2.0,3.0,942.0,1013.0,49.0,43.0
Darwin Núñez Ribeiro,Darwin,FWD,Liverpool,316,2024-11-02T15:00:00Z,Aston Villa,1.4,71,True,13,13,2,1,0,0,15,42,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,8,10,12,4.0,2.0,6.0,7.0,6.0,6.0,25.0,9.0,1024028.0,236983.0,42.0,54.0
Josh Bowler,Bowler,MID,Nott'm Forest,426,2024-11-02T15:00:00Z,West Ham,0.0,45,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,3061.0,0.0,0.0
Sugawara Yukinari,Sugawara,DEF,Southampton,474,2024-11-02T15:00:00Z,Wolverhampton Wanderers,2.0,45,False,3,3,0,1,0,0,6,39,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,0,3,2.0,2.0,9.0,9.0,10.0,9.0,2.0,2.0,26945.0,26287.0,50.0,42.0
Aaron Wan-Bissaka,Wan-Bissaka,DEF,West Ham,388,2024-11-02T15:00:00Z,Nott'm Forest,1.4,44,False,7,7,0,0,0,0,64,43,1,0,9,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,7,7,4.0,3.0,17.0,18.0,11.0,9.0,8.0,6.0,247460.0,178933.0,90.0,90.0
Bobby De Cordova-Reid,De Cordova-Reid,MID,Leicester City,290,2024-11-02T15:00:00Z,Manchester United,0.6,52,False,7,7,0,0,0,0,10,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,8,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,14224.0,7841.0,20.0,2.0
Manuel Ugarte,Ugarte,MID,Manchester United,652,2024-11-03T16:30:00Z,Leicester City,0.6,49,True,5,5,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,6,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9200.0,8988.0,31.0,23.0
Nathan Broadhead,Broadhead,MID,Ipswich,262,2024-11-02T15:00:00Z,Leicester City,0.0,49,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,982.0,0.0,0.0
Matheus Luiz Nunes,Matheus N.,MID,Manchester City,356,2024-11-02T15:00:00Z,Brighton & Hove Albion,2.0,49,False,10,10,0,1,0,0,27,57,0,1,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,12,8,11,2.0,5.0,5.0,12.0,10.0,26.0,8.0,12.0,17504.0,20018.0,47.0,43.0
Jake O'Brien,O'Brien,DEF,Everton,582,2024-11-02T15:00:00Z,West Ham United,0.0,47,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,17911.0,0.0,0.0
Cameron Peupion,Peupion,MID,Brighton & Hove Albion,140,2024-11-02T15:00:00Z,Manchester City,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,5996.0,0.0,0.0
Felipe Rodrigues da Silva,Morato,DEF,Nott'm Forest,653,2024-11-02T15:00:00Z,West Ham,0.6,45,True,10,10,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2005.0,1827.0,4.0,9.0
Kosta Nedeljković,Nedeljkovic,DEF,Aston Villa,50,2024-11-03T14:00:00Z,Liverpool,0.0,40,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142962.0,139117.0,0.0,0.0
Jay Stansfield,Stansfield,FWD,Fulham,256,2024-11-04T20:00:00Z,Crystal Palace,0.0,50,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34582.0,5149.0,0.0,0.0
Nikola Milenković,Milenković,DEF,Nott'm Forest,573,2024-11-02T15:00:00Z,West Ham,4.0,45,True,10,10,0,1,0,0,41,89,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,22,5,12,4.0,3.0,14.0,14.0,8.0,6.0,19.0,11.0,90343.0,80019.0,90.0,90.0
Sepp van den Berg,Van den Berg,DEF,Brentford,338,2024-11-04T20:00:00Z,Bournemouth,1.2,40,True,7,7,0,0,0,0,3,13,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,7,1.0,4.0,4.0,19.0,1.0,5.0,3.0,16.0,64302.0,288431.0,18.0,89.0
Kevin Mbabu,Mbabu,DEF,Fulham,250,2024-11-04T20:00:00Z,Crystal Palace,0.0,40,False,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21918.0,24492.0,0.0,0.0
Malang Sarr,M.Sarr,DEF,Chelsea,176,2024-11-03T16:30:00Z,Arsenal,0.0,45,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5445.0,301.0,0.0,0.0
Jarrad Branthwaite,Branthwaite,DEF,Everton,219,2024-11-02T15:00:00Z,West Ham United,0.8,48,False,8,8,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,79394.0,79681.0,19.0,5.0
Ferdi Kadioglu,F.Kadıoğlu,DEF,Brighton & Hove Albion,628,2024-11-02T15:00:00Z,Manchester City,3.6,45,True,7,7,0,0,0,0,10,66,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1,8,4.0,4.0,22.0,22.0,12.0,11.0,8.0,8.0,19561.0,19884.0,72.0,73.0
Mats Wieffer,Wieffer,MID,Brighton & Hove Albion,149,2024-11-02T15:00:00Z,Manchester City,1.0,48,True,7,7,0,0,0,0,3,14,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,8,1.0,1.0,5.0,4.0,5.0,4.0,5.0,6.0,7495.0,7398.0,23.0,16.0
Kyle Walker,Walker,DEF,Manchester City,363,2024-11-02T15:00:00Z,Brighton & Hove Albion,0.6,52,False,10,10,2,0,2,0,73,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,12,11,2.0,1.0,13.0,4.0,8.0,5.0,2.0,0.0,821630.0,469027.0,60.0,32.0
Shea Charles,Charles,MID,Southampton,458,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.0,45,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,4073.0,0.0,0.0
Samuel Edozie,Edozie,MID,Southampton,459,2024-11-02T15:00:00Z,Wolverhampton Wanderers,0.0,49,False,3,3,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1159.0,1362.0,5.0,0.0
Robert Sánchez,Sánchez,GK,Chelsea,185,2024-11-03T16:30:00Z,Arsenal,2.4,47,True,8,8,0,0,0,0,34,55,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,1,7,18,4,12,5,6,1.0,3.0,12.0,28.0,0.0,0.0,0.0,0.0,878569.0,1251197.0,54.0,90.0
Sergio Reguilón,Reguilón,DEF,Spurs,496,2024-11-03T14:00:00Z,Aston Villa,0.0,43,True,9,9,2,0,2,0,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,7,2.0,0.0,8.0,0.0,6.0,0.0,1.0,0.0,55096.0,19902.0,15.0,0.0
Asmir Begovic,Begovic,GK,Everton,624,2024-11-02T15:00:00Z,West Ham United,0.0,40,False,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25410.0,26221.0,0.0,0.0
Conor Townsend,Townsend,DEF,Ipswich,583,2024-11-02T15:00:00Z,Leicester City,0.2,40,True,2,2,0,0,0,0,5,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,26083.0,44781.0,23.0,0.0
Ricardo Barbosa Pereira,Ricardo,DEF,Leicester City,302,2024-11-02T15:00:00Z,Manchester United,0.4,42,False,7,7,0,0,0,0,2,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,8,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,6278.0,13109.0,10.0,35.0
Massimo Luongo,Luongo,MID,Ipswich,277,2024-11-02T15:00:00Z,Leicester City,0.2,45,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42780.0,46183.0,0.0,0.0
Harvey Elliott,Elliott,MID,Liverpool,319,2024-11-02T15:00:00Z,Aston Villa,0.0,52,True,13,13,1,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,10,12,2.0,0.0,7.0,0.0,7.0,0.0,3.0,0.0,45683.0,26763.0,26.0,0.0
Garang Kuol,Kuol,MID,Newcastle United,406,2024-11-02T12:30:00Z,Nottingham Forest,0.0,45,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039.0,5041.0,0.0,0.0
Rúben Gato Alves Dias,Rúben,DEF,Manchester City,361,2024-11-02T15:00:00Z,Brighton & Hove Albion,2.2,55,False,10,10,0,0,0,1,26,57,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,12,11,1.0,3.0,6.0,17.0,2.0,10.0,1.0,7.0,774606.0,420013.0,35.0,68.0
Romelu Lukaku Bolingoli,Lukaku,FWD,Chelsea,175,2024-11-03T16:30:00Z,Arsenal,0.0,63,True,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27217.0,23067.0,0.0,0.0
Ben Chilwell,Chilwell,DEF,Chelsea,160,2024-11-03T16:30:00Z,Arsenal,0.0,47,True,8,8,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,438310.0,56494.0,18.0,0.0
George Hirst,Hirst,FWD,Ipswich,272,2024-11-02T15:00:00Z,Leicester City,2.8,54,True,2,2,0,1,0,2,8,57,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,15,1,1,1.0,3.0,7.0,13.0,3.0,6.0,2.0,6.0,5883.0,3799.0,18.0,25.0
Daniel Jebbison,Jebbison,FWD,Bournemouth,69,2024-11-02T15:00:00Z,Brentford,0.0,45,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67930.0,193560.0,0.0,0.0
Tyrick Mitchell,Mitchell,DEF,Crystal Palace,210,2024-11-02T17:30:00Z,Fulham,2.2,49,True,4,4,0,0,0,0,37,52,1,1,7,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,12,3,4,1.0,2.0,8.0,11.0,5.0,8.0,1.0,2.0,202928.0,172135.0,75.0,78.0
Myles Peart-Harris,Peart-Harris,MID,Brentford,103,2024-11-04T20:00:00Z,Bournemouth,0.0,45,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,2386.0,0.0,0.0
Mahmoud Dahoud,Dahoud,MID,Brighton & Hove Albion,119,2024-11-02T15:00:00Z,Manchester City,0.0,49,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6011.0,1373.0,0.0,0.0
Jonathan Panzo,Panzo,DEF,Nott'm Forest,441,2024-11-02T15:00:00Z,West Ham,0.0,40,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0,114.0,0.0,0.0
Nico O'Reilly,O’Reilly,MID,Manchester City,607,2024-11-02T15:00:00Z,Brighton & Hove Albion,0.0,50,False,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,1558.0,0.0,0.0
Aaron Ramsdale,Ramsdale,GK,Southampton,14,2024-11-02T15:00:00Z,Wolverhampton Wanderers,3.6,44,False,3,3,0,0,0,2,31,73,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,3,18,9,19,12,3,1.0,3.0,5.0,28.0,0.0,0.0,0.0,0.0,596065.0,227801.0,36.0,90.0
Moussa Diaby,Diaby,MID,Aston Villa,34,2024-11-03T14:00:00Z,Liverpool,0.0,65,False,6,6,1,0,0,0,30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,6,5.0,0.0,11.0,0.0,22.0,0.0,16.0,0.0,506191.0,1844.0,60.0,0.0
Micky van de Ven,Van de Ven,DEF,Spurs,506,2024-11-03T14:00:00Z,Aston Villa,2.8,47,True,9,9,0,0,0,0,23,37,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,7,7,1.0,2.0,8.0,12.0,1.0,2.0,1.0,2.0,616440.0,1112097.0,30.0,68.0
Igor Thiago Nascimento Rodrigues,Thiago,FWD,Brentford,107,2024-11-04T20:00:00Z,Bournemouth,0.0,59,True,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,1954.0,0.0,0.0
