name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
James Garner,Garner,MID,Everton,223,2024-08-17T14:00:00Z,Tottenham Hotspur,1.0,50,False,0,0,0,0,0,0,44,24,0,1,5,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,2,4,3.0,2.0,10.0,5.0,15.0,11.0,6.0,4.0,7336.0,6536.0,50.0,55.0
Marcus Tavernier,Tavernier,MID,Bournemouth,83,2024-08-17T14:00:00Z,Newcastle United,1.0,55,True,4,4,0,0,0,0,43,33,1,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,7,2,5.0,4.0,10.0,7.0,19.0,22.0,17.0,12.0,17961.0,21908.0,66.0,43.0
Lewis Dobbin,Dobbin,MID,Aston Villa,37,2024-08-17T16:30:00Z,Arsenal,0.5,50,True,10,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,26349.0,3242.0,1.0,5.0
Viljami Sinisalo,Sinisalo,GK,Aston Villa,55,2024-08-17T16:30:00Z,Arsenal,0.0,40,True,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769.0,312.0,0.0,0.0
Omari Kellyman,Kellyman,MID,Chelsea,173,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,45,False,4,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.0,4495.0,0.0,4.0
Daniel Castelo Podence,Podence,MID,Wolverhampton Wanderers,562,2024-08-17T14:00:00Z,Chelsea,0.5,55,True,3,3,0,0,0,0,8,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,0,1.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,42841.0,4845.0,32.0,4.0
Martial Godo,Godo,MID,Fulham,605,2024-08-16T19:00:00Z,Leicester City,0.0,45,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,916.0,0.0,0.0
Harrison Reed,Reed,MID,Fulham,254,2024-08-16T19:00:00Z,Leicester City,2.0,50,True,3,3,1,1,0,0,65,29,1,0,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,12,7,10,5,4.0,1.0,19.0,6.0,14.0,7.0,7.0,2.0,63363.0,27099.0,78.0,24.0
Guido Rodríguez,G.Rodríguez,MID,West Ham United,588,2024-08-17T16:30:00Z,Crystal Palace,2.0,50,False,2,2,0,0,0,0,15,30,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,5566.0,5566.0,84.0,84.0
Will Alves,Alves,MID,Leicester City,606,2024-08-19T19:00:00Z,Fulham,0.0,45,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,0.0,0.0
Carlos Baleba,Baleba,MID,Brighton & Hove Albion,115,2024-08-17T14:00:00Z,Manchester United,0.0,50,True,15,15,0,0,0,0,13,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,3357.0,4607.0,27.0,21.0
James Hill,Hill,DEF,Bournemouth,68,2024-08-17T14:00:00Z,Newcastle United,0.5,40,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11586.0,18338.0,2.0,2.0
David Datro Fofana,D.D.Fofana,FWD,Chelsea,164,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,55,False,4,4,0,0,0,0,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1.0,0.0,1.0,0.0,5.0,2.0,3.0,0.0,14388.0,18180.0,22.0,2.0
Ryan Fraser,Fraser,MID,Southampton,397,2024-08-17T14:00:00Z,Nottingham Forest,0.0,50,True,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5953.0,2472.0,2.0,0.0
Ângelo Gabriel Borges Damaceno,Ângelo,MID,Chelsea,151,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,45,False,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5580.0,9588.0,0.0,0.0
Nathan Patterson,Patterson,DEF,Everton,234,2024-08-17T14:00:00Z,Tottenham Hotspur,1.0,45,False,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,168646.0,11633.0,27.0,9.0
Robin Olsen,Olsen,GK,Aston Villa,51,2024-08-17T16:30:00Z,Arsenal,0.0,45,True,9,9,0,0,0,3,0,62,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,13,7,5,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,107958.0,50284.0,0.0,36.0
Mathias Jensen,Jensen,MID,Brentford,95,2024-08-18T13:00:00Z,Liverpool,3.0,55,False,11,11,1,0,0,0,58,28,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,6,5,9,4.0,1.0,12.0,5.0,17.0,7.0,6.0,1.0,162396.0,59799.0,73.0,48.0
Bart Verbruggen,Verbruggen,GK,Brighton & Hove Albion,146,2024-08-17T14:00:00Z,Manchester United,0.0,45,True,15,15,0,0,0,1,0,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,6,6,7,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,73349.0,99005.0,0.0,36.0
Dango Ouattara,O.Dango,MID,Bournemouth,74,2024-08-17T14:00:00Z,Newcastle United,1.0,50,True,4,4,1,0,2,0,40,33,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,8,6,2,3.0,3.0,12.0,10.0,14.0,4.0,8.0,15.0,1941.0,2580.0,33.0,58.0
Emmanuel Dennis,Dennis,FWD,Nottingham Forest,430,2024-08-17T14:00:00Z,Southampton,0.0,50,False,3,3,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,7,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,728088.0,19435.0,17.0,0.0
Yehor Yarmoliuk,Yarmoliuk,MID,Brentford,111,2024-08-18T13:00:00Z,Liverpool,0.0,45,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263488.0,263488.0,0.0,0.0
Julián Álvarez,J.Alvarez,FWD,Manchester City,352,2024-08-18T15:30:00Z,Ipswich Town,2.5,70,True,15,15,0,0,0,0,12,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,15,7.0,3.0,15.0,9.0,42.0,9.0,14.0,7.0,217825.0,1076538.0,45.0,11.0
Tyler Dibling,Dibling,MID,Southampton,608,2024-08-17T14:00:00Z,Nottingham Forest,1.0,45,True,3,3,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2.0,1.0,3.0,1.0,12.0,5.0,0.0,0.0,2073.0,855.0,20.0,8.0
Paul Onuachu,Onuachu,FWD,Southampton,470,2024-08-17T14:00:00Z,Nottingham Forest,0.0,50,True,3,3,0,0,0,0,-2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,5721.0,4919.0,7.0,12.0
Bobby Clark,Clark,MID,Liverpool,315,2024-08-17T11:30:00Z,Brentford,0.0,45,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,3202.0,0.0,0.0
Kieran Tierney,Tierney,DEF,Arsenal,21,2024-08-17T14:00:00Z,Aston Villa,0.0,45,False,15,15,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,15,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,42181.0,10369.0,18.0,0.0
Darwin Núñez Ribeiro,Darwin,FWD,Liverpool,316,2024-08-17T11:30:00Z,Brentford,0.5,75,True,10,10,1,0,0,0,44,1,2,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,3,11,12,5.0,1.0,15.0,2.0,9.0,0.0,28.0,5.0,1502251.0,1106553.0,60.0,12.0
Josh Bowler,Bowler,MID,Nottingham Forest,426,2024-08-17T14:00:00Z,Southampton,0.0,45,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3178.0,1918.0,0.0,0.0
Sugawara Yukinari,Sugawara,DEF,Southampton,474,2024-08-17T14:00:00Z,Nottingham Forest,1.0,45,True,3,3,0,0,0,0,6,12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2.0,2.0,6.0,6.0,15.0,15.0,2.0,2.0,13339.0,13339.0,45.0,45.0
Aaron Wan-Bissaka,Wan-Bissaka,DEF,West Ham United,388,2024-08-17T16:30:00Z,Crystal Palace,6.0,45,False,3,3,0,0,1,1,66,70,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,7,3.0,3.0,15.0,14.0,12.0,10.0,1.0,3.0,179969.0,194197.0,62.0,62.0
Bobby De Cordova-Reid,De Cordova-Reid,MID,Leicester City,290,2024-08-19T19:00:00Z,Fulham,4.0,55,False,6,6,0,0,0,0,11,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,7,5.0,2.0,21.0,6.0,2.0,5.0,25.0,10.0,10610.0,13962.0,65.0,44.0
Nathan Broadhead,Broadhead,MID,Ipswich Town,262,2024-08-17T11:30:00Z,Manchester City,0.0,50,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,1421.0,0.0,0.0
Matheus Luiz Nunes,Matheus N.,MID,Manchester City,356,2024-08-18T15:30:00Z,Ipswich Town,1.0,50,True,13,13,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,3.0,1.0,11.0,2.0,14.0,3.0,1.0,0.0,10926.0,8346.0,45.0,9.0
Jake O'Brien,O'Brien,DEF,Everton,582,2024-08-17T14:00:00Z,Tottenham Hotspur,0.0,50,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10358.0,12547.0,0.0,0.0
Cameron Peupion,Peupion,MID,Brighton & Hove Albion,140,2024-08-17T14:00:00Z,Manchester United,0.0,45,True,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,1849.0,0.0,0.0
Kosta Nedeljković,Nedeljkovic,DEF,Aston Villa,50,2024-08-17T16:30:00Z,Arsenal,1.0,40,True,10,10,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26790.0,26790.0,8.0,8.0
Jay Stansfield,Stansfield,FWD,Fulham,256,2024-08-16T19:00:00Z,Leicester City,0.5,50,True,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55036.0,2786.0,0.0,0.0
Nikola Milenković,Milenković,DEF,Nottingham Forest,573,2024-08-17T14:00:00Z,Southampton,0.0,45,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17842.0,17842.0,0.0,0.0
Sepp van den Berg,Van den Berg,DEF,Brentford,338,2024-08-17T11:30:00Z,Liverpool,0.0,40,False,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18434.0,11140.0,0.0,0.0
Kevin Mbabu,Mbabu,DEF,Fulham,250,2024-08-16T19:00:00Z,Leicester City,0.0,40,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25460.0,28153.0,0.0,0.0
Malang Sarr,M.Sarr,DEF,Chelsea,176,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,45,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6276.0,6926.0,0.0,0.0
Jarrad Branthwaite,Branthwaite,DEF,Everton,219,2024-08-17T14:00:00Z,Tottenham Hotspur,0.0,50,False,1,1,0,1,1,0,37,54,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,2,4,2.0,2.0,10.0,15.0,0.0,2.0,8.0,1.0,161570.0,767043.0,36.0,54.0
Mats Wieffer,Wieffer,MID,Brighton & Hove Albion,149,2024-08-17T14:00:00Z,Manchester United,6.0,50,True,15,15,1,2,0,0,20,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,6,5.0,5.0,31.0,31.0,16.0,16.0,0.0,0.0,4093.0,4093.0,90.0,90.0
Kyle Walker,Walker,DEF,Manchester City,363,2024-08-18T15:30:00Z,Ipswich Town,3.0,55,True,13,13,0,0,0,1,13,80,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,15,1.0,2.0,2.0,8.0,7.0,7.0,1.0,1.0,552398.0,1267011.0,45.0,59.0
Shea Charles,Charles,MID,Southampton,458,2024-08-17T14:00:00Z,Nottingham Forest,0.0,45,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,2312.0,0.0,0.0
Samuel Edozie,Edozie,MID,Southampton,459,2024-08-17T14:00:00Z,Nottingham Forest,0.0,50,True,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,3.0,2.0,6.0,3.0,14.0,7.0,9.0,6.0,1696.0,1784.0,28.0,18.0
Robert Sánchez,Sánchez,GK,Chelsea,185,2024-08-18T15:30:00Z,Wolverhampton Wanderers,2.0,45,False,2,2,0,0,0,0,24,15,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6,9,1.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,724831.0,236502.0,36.0,36.0
Sergio Reguilón,Reguilón,DEF,Tottenham Hotspur,496,2024-08-19T19:00:00Z,Everton,0.0,45,True,5,5,0,0,0,3,9,60,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,8,6,1.0,2.0,4.0,13.0,5.0,11.0,1.0,1.0,94818.0,207681.0,15.0,51.0
Conor Townsend,Townsend,DEF,Ipswich Town,583,2024-08-17T11:30:00Z,Manchester City,0.0,40,False,0,0,0,0,0,0,0,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,3.0,15892.0,20059.0,0.0,54.0
Ricardo Barbosa Pereira,Ricardo,DEF,Leicester City,302,2024-08-19T19:00:00Z,Fulham,0.0,45,False,6,6,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,9433.0,11466.0,0.0,13.0
Massimo Luongo,Luongo,MID,Ipswich Town,277,2024-08-17T11:30:00Z,Manchester City,2.0,45,False,0,0,0,0,0,0,8,16,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0,23647.0,23647.0,64.0,64.0
Harvey Elliott,Elliott,MID,Liverpool,319,2024-08-17T11:30:00Z,Brentford,0.5,55,True,10,10,0,3,0,2,18,100,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,22,11,12,2.0,8.0,4.0,26.0,8.0,37.0,4.0,13.0,51909.0,55558.0,13.0,48.0
Garang Kuol,Kuol,MID,Newcastle United,406,2024-08-17T14:00:00Z,Bournemouth,0.0,45,False,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,1270.0,0.0,0.0
Rúben Gato Alves Dias,Rúben,DEF,Manchester City,361,2024-08-18T15:30:00Z,Ipswich Town,3.0,55,True,13,13,0,0,0,2,13,109,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,15,1.0,2.0,7.0,14.0,0.0,4.0,0.0,2.0,420830.0,611853.0,45.0,81.0
Romelu Lukaku Bolingoli,Lukaku,FWD,Chelsea,175,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,65,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37281.0,38416.0,0.0,0.0
Ben Chilwell,Chilwell,DEF,Chelsea,160,2024-08-18T15:30:00Z,Wolverhampton Wanderers,3.5,50,False,2,2,0,0,1,1,33,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,3,9,2.0,1.0,8.0,2.0,10.0,2.0,4.0,2.0,660172.0,434547.0,29.0,9.0
George Hirst,Hirst,FWD,Ipswich Town,272,2024-08-17T11:30:00Z,Manchester City,0.0,55,False,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2030.0,852.0,0.0,2.0
Daniel Jebbison,Jebbison,FWD,Bournemouth,69,2024-08-17T14:00:00Z,Newcastle United,0.5,45,True,4,4,0,0,0,0,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,18646.0,38199.0,25.0,10.0
Tyrick Mitchell,Mitchell,DEF,Crystal Palace,210,2024-08-18T13:00:00Z,West Ham United,4.5,50,True,5,5,0,0,1,1,62,104,0,2,8,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,25,11,10,4.0,6.0,13.0,20.0,10.0,18.0,14.0,18.0,342767.0,371978.0,90.0,86.0
Myles Peart-Harris,Peart-Harris,MID,Brentford,103,2024-08-18T13:00:00Z,Liverpool,0.0,45,False,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1783.0,0.0,0.0
Mahmoud Dahoud,Dahoud,MID,Brighton & Hove Albion,119,2024-08-17T14:00:00Z,Manchester United,1.5,50,True,15,15,0,0,0,0,18,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,7,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,7844.0,5861.0,38.0,7.0
Jonathan Panzo,Panzo,DEF,Nottingham Forest,441,2024-08-17T14:00:00Z,Southampton,0.0,40,False,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.0,4758.0,0.0,0.0
Nico O'Reilly,O’Reilly,MID,Manchester City,607,2024-08-18T15:30:00Z,Ipswich Town,0.0,50,True,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,234.0,0.0,0.0
Aaron Ramsdale,Ramsdale,GK,Southampton,14,2024-08-17T14:00:00Z,Nottingham Forest,1.0,45,True,4,4,0,0,0,0,50,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1,12,15,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1062932.0,524888.0,63.0,9.0
Moussa Diaby,Diaby,MID,Aston Villa,34,2024-08-17T16:30:00Z,Arsenal,3.5,65,True,9,9,0,1,0,0,28,42,1,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,5,1.0,4.0,3.0,8.0,7.0,12.0,3.0,18.0,681780.0,430411.0,49.0,58.0
Micky van de Ven,Van de Ven,DEF,Tottenham Hotspur,506,2024-08-19T19:00:00Z,Everton,1.5,45,True,5,5,0,0,0,3,38,99,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,21,5,8,1.0,3.0,12.0,18.0,1.0,3.0,0.0,5.0,189333.0,393431.0,60.0,90.0
Igor Thiago Nascimento Rodrigues,Thiago,FWD,Brentford,107,2024-08-18T13:00:00Z,Liverpool,0.0,60,False,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171.0,3171.0,0.0,0.0
Callum Hudson-Odoi,Hudson-Odoi,MID,Nottingham Forest,434,2024-08-17T14:00:00Z,Southampton,1.5,55,False,3,3,0,0,0,3,8,105,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,28,7,8,2.0,9.0,2.0,28.0,7.0,33.0,7.0,26.0,40522.0,128579.0,20.0,74.0
Armel Bella-Kotchap,Bella-Kotchap,DEF,Southampton,456,2024-08-17T14:00:00Z,Nottingham Forest,0.0,40,True,4,4,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,22202.0,22483.0,23.0,0.0
Rodrigo Martins Gomes,R.Gomes,MID,Wolverhampton Wanderers,563,2024-08-17T14:00:00Z,Chelsea,2.0,55,True,3,3,0,0,0,0,6,12,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2.0,2.0,0.0,0.0,6.0,6.0,10.0,10.0,13259.0,13259.0,74.0,74.0
Lamare Bogarde,Bogarde,DEF,Aston Villa,598,2024-08-17T16:30:00Z,Arsenal,0.0,40,True,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5626.0,5013.0,0.0,0.0
Noussair Mazraoui,Mazraoui,DEF,Manchester United,594,2024-08-16T19:00:00Z,Brighton & Hove Albion,8.0,45,False,15,15,0,0,2,4,32,64,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,3,6,2.0,2.0,14.0,14.0,2.0,2.0,0.0,0.0,204143.0,204143.0,80.0,80.0
Cameron Archer,Archer,FWD,Southampton,27,2024-08-17T14:00:00Z,Nottingham Forest,0.5,50,True,4,4,0,0,0,0,5,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,2.0,3.0,3.0,2.0,3.0,5.0,14.0,19.0,309707.0,317274.0,23.0,48.0
Ezri Konsa Ngoyo,Konsa,DEF,Aston Villa,44,2024-08-17T16:30:00Z,Arsenal,1.0,45,True,10,10,0,0,0,0,71,52,2,0,9,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,6,7,5,2.0,2.0,13.0,10.0,3.0,5.0,2.0,3.0,213321.0,509689.0,85.0,90.0
Pedro Porro,Pedro Porro,DEF,Tottenham Hotspur,495,2024-08-19T19:00:00Z,Everton,4.5,55,True,5,5,0,0,0,4,56,117,0,1,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,37,6,8,4.0,8.0,18.0,34.0,17.0,27.0,8.0,18.0,1972412.0,2374934.0,79.0,78.0
Alfie Devine,Devine,MID,Tottenham Hotspur,485,2024-08-19T19:00:00Z,Everton,0.0,45,True,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.0,9404.0,0.0,0.0
Elkan Baggott,Baggott,DEF,Ipswich Town,261,2024-08-17T11:30:00Z,Manchester City,0.0,40,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342.0,4342.0,0.0,0.0
Erling Haaland,Haaland,FWD,Manchester City,351,2024-08-18T15:30:00Z,Ipswich Town,10.0,150,True,13,13,0,0,2,7,43,128,1,4,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,10,34,3,15,11.0,7.0,52.0,31.0,12.0,4.0,43.0,37.0,5804083.0,6831295.0,84.0,87.0
